gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid,compute_multiplier,memory_multiplier,semantic_class,warning,requested_model,resolved_model,latency_ms,prompt_tokens,completion_tokens,total_tokens,attempts,response_sha256,q_count,q_data,q_llm,vram_base_gb,vram_requirement_gb_simulated,vram_value_classification
2024-11-20 20:56:19,IMG_2_IMG,SUCCEED,35.0,G0298,18.0,26.0,1.0,30.0,M0004,0,1452,2024-11-20,1,56,pool01-task056,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1080.5672920541838,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,1.3757861635220126,0.7281553398058253,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:00:49,TXT_2_IMG,SUCCEED,23.0,G0264,89.0,0.0,8.0,30.0,M0027,0,1463,2024-11-20,1,57,pool01-task057,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1207.873958046548,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.9040880503144654,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:01:51,IMG_2_IMG,SUCCEED,15.0,G0275,2.0,0.0,1.0,30.0,M0003,1,1466,2024-11-20,1,58,pool01-task058,1.5,1.5,image_editing,Low prompt length may affect quality.,deepseek-chat,deepseek-v4-flash,1033.5797909647226,173,50,223,1,acc8a86fb561ad42b8ae521dc601f87a4ab6e8a3438551bf2523834cf73a314f,1.0,0.5896226415094339,0.7281553398058253,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:01:59,TXT_2_IMG,SUCCEED,13.0,G0299,6.0,26.0,1.0,30.0,M0015,0,1467,2024-11-20,1,59,pool01-task059,1.0,1.0,TXT_2_IMG,Baseline text-to-image task.,deepseek-chat,deepseek-v4-flash,979.5822500018404,174,52,226,1,f169ec5db12b92ab821838f26f69d215859ed6fbf747c547d7ba144a20fa4979,1.0,0.511006289308176,0.4854368932038835,0.1625,0.1625,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:02:33,TXT_2_IMG,SUCCEED,28.0,G0297,100.0,22.0,8.0,30.0,M0007,0,1468,2024-11-20,1,60,pool01-task060,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1049.3336250074208,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.10062893081761,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:11:30,TXT_2_IMG,SUCCEED,25.0,G0297,103.0,22.0,8.0,100.0,M0024,1,1488,2024-11-20,1,61,pool01-task061,3.5,2.5,TXT_2_IMG,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,975.1369169680402,174,55,229,1,19a933a934e3ecf82599a73211105e0ed54442968f35115ff2f27ef34cca2e1a,1.0,0.9827044025157232,1.6990291262135921,0.1625,0.40625,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:15:22,IMG_2_IMG,SUCCEED,30.0,G0305,11.0,26.0,2.0,30.0,M0004,0,1503,2024-11-20,1,62,pool01-task062,2.0,1.5,image_editing,IMG_2_IMG with 2 images and 30 steps,deepseek-chat,deepseek-v4-flash,1300.249042105861,173,57,230,1,a76bd255f5d712e1475bf8c2c508db921adf86c4db74abe74c159bd326c6c33e,1.0,1.1792452830188678,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:15:45,TXT_2_IMG,SUCCEED,16.0,G0264,127.0,0.0,8.0,30.0,M0024,0,1504,2024-11-20,1,63,pool01-task063,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1028.1210839748385,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.6289308176100629,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:16:45,TXT_2_IMG,SUCCEED,19.0,G0306,53.0,26.0,1.0,30.0,M0002,0,1509,2024-11-20,1,64,pool01-task064,2.0,1.5,TXT_2_IMG,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,906.3062090426685,174,51,225,1,a4d59208a3b8e165c614ed722f6e7cd9c624f99b278450218d40f065255a386c,1.0,0.7468553459119497,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:20:52,TXT_2_IMG,SUCCEED,16.0,G0309,45.0,26.0,1.0,30.0,M0010,0,1526,2024-11-20,1,65,pool01-task065,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,942.3892920603976,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6289308176100629,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:21:43,TXT_2_IMG,SUCCEED,22.0,G0310,53.0,26.0,1.0,30.0,M0010,0,1528,2024-11-20,1,66,pool01-task066,2.0,1.5,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,927.4515840224922,174,48,222,1,66069ac9400131202fff9f131eca45f035e5b87c99a75b401f68a5283c4b4895,1.0,0.8647798742138364,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:26:57,TXT_2_IMG,SUCCEED,20.0,G0264,138.0,0.0,8.0,30.0,M0027,1,1545,2024-11-20,1,67,pool01-task067,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1060.870417044498,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.7861635220125786,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:28:41,TXT_2_IMG,SUCCEED,28.0,G0315,59.0,26.0,1.0,30.0,M0002,0,1552,2024-11-20,1,68,pool01-task068,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,980.16329202801,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.10062893081761,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:31:43,TXT_2_IMG,SUCCEED,28.0,G0302,60.0,26.0,8.0,30.0,M0002,0,1562,2024-11-20,1,69,pool01-task069,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1013.6482500238344,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.10062893081761,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:37:44,TXT_2_IMG,SUCCEED,28.0,G0318,46.0,26.0,1.0,30.0,M0002,0,1574,2024-11-20,1,70,pool01-task070,2.0,1.5,TXT_2_IMG,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1064.225542009808,174,51,225,1,a4d59208a3b8e165c614ed722f6e7cd9c624f99b278450218d40f065255a386c,1.0,1.10062893081761,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:43:46,TXT_2_IMG,SUCCEED,36.0,G0327,221.0,26.0,1.0,30.0,M0002,0,1591,2024-11-20,1,71,pool01-task071,2.5,2.0,image_generation,High prompt length and steps increase compute demand.,deepseek-chat,deepseek-v4-flash,1081.0720829758793,174,51,225,1,d3ef87f06fd77dc437e37e26cffe20e4c7975d4029d413bc6474784c9defde99,1.0,1.4150943396226414,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:47:59,TXT_2_IMG,SUCCEED,42.0,G0235,16.0,0.0,4.0,30.0,M0003,1,1616,2024-11-20,1,72,pool01-task072,2.0,1.5,image_generation,"Moderate load: 4 images, 30 steps.",deepseek-chat,deepseek-v4-flash,1298.4392079524696,174,54,228,1,33ea243b2478a47df37304610f715cdc90a3ebf13e0a4215121ec6cf86d065a7,1.0,1.650943396226415,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:56:06,IMG_2_IMG,SUCCEED,51.0,G0235,16.0,0.0,4.0,30.0,M0003,1,1645,2024-11-20,1,73,pool01-task073,2.0,1.5,image_generation,IMG_2_IMG with 4 images and 30 steps is compute-heavy.,deepseek-chat,deepseek-v4-flash,1202.4704589275643,173,59,232,1,db15b66f81b78f90d203fb171c3b1ba3c2d5f05c3a4422a3da48fa7db2685443,1.0,2.0047169811320753,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 21:58:04,IMG_2_IMG,SUCCEED,65.0,G0235,16.0,0.0,4.0,30.0,M0003,1,1646,2024-11-20,1,74,pool01-task074,2.0,1.5,image_generation,IMG_2_IMG with 4 images and 30 steps,deepseek-chat,deepseek-v4-flash,1038.9500421006233,173,56,229,1,ebf253df8cd22d4493fb233e7b2b17d25f37d63d108f024ae2049aebcb0b4cb9,1.0,2.5550314465408803,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:01:40,TXT_2_IMG,SUCCEED,8.0,G0298,59.0,26.0,1.0,30.0,M0002,0,1650,2024-11-20,1,75,pool01-task075,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,989.3751670606434,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.31446540880503143,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:10:59,IMG_2_IMG,SUCCEED,32.0,G0342,6.0,26.0,8.0,30.0,M0027,1,1661,2024-11-20,1,76,pool01-task076,2.5,2.0,image_editing,IMG_2_IMG with 8 images and LoRA increases resource demand.,deepseek-chat,deepseek-v4-flash,1201.751417014748,173,59,232,1,77cc6f2871cbf6495116795f73938122223b29cf5f1c2ff7f63d0c3cccbe4e3d,1.0,1.2578616352201257,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:26:43,TXT_2_IMG,SUCCEED,66.0,G0235,14.0,0.0,4.0,30.0,M0003,1,1707,2024-11-20,1,77,pool01-task077,2.0,1.5,image_generation,Moderate resource demand due to 4 images and 30 steps.,deepseek-chat,deepseek-v4-flash,1133.4811669075862,174,56,230,1,6d2930c84890fa52a3d84a7a2020bf166d2d9a9321f68e67bbccc4a6e02e9695,1.0,2.594339622641509,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:30:28,TXT_2_IMG,SUCCEED,25.0,G0359,55.0,26.0,1.0,30.0,M0000,0,1730,2024-11-20,1,78,pool01-task078,2.0,1.5,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1088.2641249336302,174,48,222,1,66069ac9400131202fff9f131eca45f035e5b87c99a75b401f68a5283c4b4895,1.0,0.9827044025157232,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:37:14,TXT_2_IMG,SUCCEED,10.0,G0364,112.0,26.0,1.0,30.0,M0004,0,1750,2024-11-20,1,79,pool01-task079,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1116.9239160371944,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.3930817610062893,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:39:12,TXT_2_IMG,SUCCEED,31.0,G0363,35.0,26.0,8.0,30.0,M0006,0,1756,2024-11-20,1,80,pool01-task080,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1222.136291093193,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.2185534591194969,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:46:21,TXT_2_IMG,SUCCEED,16.0,G0368,30.0,26.0,1.0,30.0,M0004,0,1767,2024-11-20,1,81,pool01-task081,1.5,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1113.7233329936862,174,48,222,1,3b460fb4e0edadfae6ef85b942605203ac608874823673792bf90324b12736cc,1.0,0.6289308176100629,0.7281553398058253,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:50:27,TXT_2_IMG,SUCCEED,19.0,G0371,42.0,26.0,1.0,30.0,M0002,0,1773,2024-11-20,1,82,pool01-task082,2.0,1.5,TXT_2_IMG,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1041.8212920194492,174,51,225,1,a4d59208a3b8e165c614ed722f6e7cd9c624f99b278450218d40f065255a386c,1.0,0.7468553459119497,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:51:23,TXT_2_IMG,SUCCEED,18.0,G0371,52.0,26.0,1.0,30.0,M0002,0,1775,2024-11-20,1,83,pool01-task083,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,964.0910410089418,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.7075471698113207,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 22:56:49,TXT_2_IMG,SUCCEED,26.0,G0363,56.0,26.0,8.0,30.0,M0006,0,1789,2024-11-20,1,84,pool01-task084,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,964.5788329653442,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.022012578616352,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:05:01,TXT_2_IMG,SUCCEED,24.0,G0380,52.0,26.0,4.0,30.0,M0000,0,1809,2024-11-20,1,85,pool01-task085,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1075.2507499419153,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.9433962264150942,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:07:42,TXT_2_IMG,SUCCEED,28.0,G0381,28.0,0.0,4.0,30.0,M0019,0,1820,2024-11-20,1,86,pool01-task086,2.0,1.5,image_generation,High step count and multiple images increase compute demand.,deepseek-chat,deepseek-v4-flash,1097.277040942572,174,52,226,1,05fd20fe39bd19eda98fd52a17c7ad12fe04652345abd5e0b2696ea04352e27a,1.0,1.10062893081761,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:09:38,TXT_2_IMG,SUCCEED,26.0,G0385,63.0,26.0,4.0,30.0,M0002,0,1825,2024-11-20,1,87,pool01-task087,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1118.4755419380965,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.022012578616352,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:11:52,IMG_2_IMG,SUCCEED,10.0,G0386,18.0,26.0,1.0,30.0,M0004,0,1834,2024-11-20,1,88,pool01-task088,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1144.8833339381963,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.3930817610062893,0.7281553398058253,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:15:34,TXT_2_IMG,SUCCEED,10.0,G0384,9.0,26.0,1.0,30.0,M0016,0,1854,2024-11-20,1,89,pool01-task089,1.5,1.2,image_generation,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1107.8817499801517,174,48,222,1,9a792016e1746d976be521c0840021b2659b44e3aff7bc0bfb0e162c868bca95,1.0,0.3930817610062893,0.7281553398058253,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:24:07,TXT_2_IMG,SUCCEED,29.0,G0398,107.0,26.0,1.0,30.0,M0010,0,1882,2024-11-20,1,90,pool01-task090,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,951.2772910529748,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.139937106918239,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:25:17,TXT_2_IMG,SUCCEED,43.0,G0394,16.0,26.0,1.0,40.0,M0001,0,1888,2024-11-20,1,91,pool01-task091,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1231.239749933593,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,1.690251572327044,0.7281553398058253,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:25:38,IMG_2_IMG,SUCCEED,64.0,G0393,3.0,0.0,2.0,30.0,M0004,0,1891,2024-11-20,1,92,pool01-task092,2.0,1.5,image_editing,Low prompt length may affect quality.,deepseek-chat,deepseek-v4-flash,932.086875080131,173,50,223,1,e8179098bee2b9c230cf06a40ad79f83cfca3cfbe9a8193b2bcb4e34b7401774,1.0,2.5157232704402515,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:26:21,TXT_2_IMG,SUCCEED,21.0,G0396,53.0,26.0,1.0,30.0,M0002,0,1894,2024-11-20,1,93,pool01-task093,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,834.6726250601932,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.8254716981132075,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:29:09,TXT_2_IMG,SUCCEED,12.0,G0402,44.0,26.0,1.0,30.0,M0010,0,1901,2024-11-20,1,94,pool01-task094,1.5,1.2,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1038.8333750888703,174,48,222,1,89460b8f9f1e83c0741634b57b8cf754d68618d3247c8da9e8c127eb09a56e63,1.0,0.4716981132075471,0.7281553398058253,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:31:23,TXT_2_IMG,SUCCEED,17.0,G0403,62.0,26.0,1.0,30.0,M0002,0,1909,2024-11-20,1,95,pool01-task095,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,933.5114170098676,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6682389937106918,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:32:38,TXT_2_IMG,SUCCEED,23.0,G0373,53.0,26.0,2.0,30.0,M0000,0,1913,2024-11-20,1,96,pool01-task096,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,975.426375051029,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.9040880503144654,1.2135922330097086,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:58:00,IMG_2_IMG,SUCCEED,23.0,G0424,39.0,26.0,1.0,30.0,M0004,0,1996,2024-11-20,1,97,pool01-task097,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1279.2024159571156,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,0.9040880503144654,0.7281553398058253,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:59:11,IMG_2_IMG,SUCCEED,34.0,G0424,39.0,26.0,1.0,30.0,M0045,0,2004,2024-11-20,1,98,pool01-task098,1.5,1.5,image_editing,IMG_2_IMG with 30 steps; moderate resource demand.,deepseek-chat,deepseek-v4-flash,1257.0486249169337,173,57,230,1,17c6264b39e76891ec0d4f12e93077ec59b0208f2d3d3bb2824d5008f8325ba4,1.0,1.3364779874213837,0.7281553398058253,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-20 23:59:18,TXT_2_IMG,SUCCEED,18.0,G0423,54.0,26.0,1.0,30.0,M0011,0,2005,2024-11-20,1,99,pool01-task099,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,994.689958053641,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.7075471698113207,0.970873786407767,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:16:03,TXT_2_IMG,SUCCEED,32.0,G1205,67.0,26.0,1.0,30.0,M0000,0,6726,2024-11-25,2,0,pool02-task000,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,768.0274170124903,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,1.2997562956945572,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:16:36,TXT_2_IMG,SUCCEED,17.0,G1206,52.0,26.0,1.0,30.0,M0002,0,6729,2024-11-25,2,1,pool02-task001,2.0,1.5,image_generation,Standard text-to-image generation.,deepseek-chat,deepseek-v4-flash,1009.4858750235288,174,48,222,1,478c8ed61a53b9e7f0140e6942d45717ddf313b86412c6d0fa12d1c1f96de4a0,1.0,0.6904955320877335,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:18:22,INPAINTING,SUCCEED,16.0,G1167,3.0,0.0,1.0,30.0,M0006,0,6732,2024-11-25,2,2,pool02-task002,1.5,1.5,inpainting,Short prompt may reduce quality.,deepseek-chat,deepseek-v4-flash,1014.7684160619974,172,48,220,1,80b3710ed73748512c386bb8e6b5eecf51b1458c1e602583de6fb31fca76b713,1.0,0.6498781478472786,0.7425742574257426,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:20:04,TXT_2_IMG,SUCCEED,19.0,G0264,2.0,26.0,4.0,30.0,M0026,0,6742,2024-11-25,2,3,pool02-task003,2.0,1.5,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1110.596959013492,174,52,226,1,18f134c215e42cae2448dc63935c1edeec087f665dedd6e54fdf3aa90981f6ce,1.0,0.7717303005686433,0.9900990099009901,0.1625,0.24375000000000002,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:20:18,TXT_2_IMG,SUCCEED,23.0,G1155,26.0,26.0,1.0,30.0,M0004,0,6743,2024-11-25,2,4,pool02-task004,1.5,1.2,TXT_2_IMG,Standard text-to-image task.,deepseek-chat,deepseek-v4-flash,1210.8443750767035,174,51,225,1,c18af240c7f16e79455f80eabc999d0fe162bf3188bbe5cc702688b541ef9e64,1.0,0.934199837530463,0.7425742574257426,0.1625,0.195,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:20:56,TXT_2_IMG,SUCCEED,18.0,G1208,50.0,26.0,4.0,30.0,M0002,0,6746,2024-11-25,2,5,pool02-task005,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1063.9622079906983,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,0.7311129163281884,1.2376237623762376,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:36:24,TXT_2_IMG,SUCCEED,22.0,G0264,1.0,26.0,1.0,30.0,M0035,0,6779,2024-11-25,2,6,pool02-task006,1.0,1.0,TXT_2_IMG,Minimal prompt; consider adding detail.,deepseek-chat,deepseek-v4-flash,947.1648329636082,174,53,227,1,109c23ae5d1b453d17e714f585bdaa438802dc51bf7e01dffa3619436e754839,1.0,0.8935824532900081,0.49504950495049505,0.1625,0.1625,simulated_vbase_times_deepseek_multiplier
2024-11-25 00:40:18,TXT_2_IMG,SUCCEED,43.0,G1132,144.0,0.0,8.0,30.0,M0001,0,6789,2024-11-25,2,7,pool02-task007,2.5,2.0,image_generation,High step count and multiple images increase resource demand.,deepseek-chat,deepseek-v4-flash,1059.0417090570554,174,52,226,1,95027d767c3b3ea737fe495a82c217544ce6ded932c18a40d950c0bab2abb14c,1.0,1.7465475223395612,1.2376237623762376,0.1625,0.325,simulated_vbase_times_deepseek_multiplier
